-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	39	46
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	38	70
-1	21	8
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	52	81
-1	52	24
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	37	66
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	44	76
-1	36	16
-2	0	0
-1	82	39
-2	0	0
-2	0	0
-2	0	0
1	79	67
-2	0	0
-2	0	0
-2	0	0
0	42	77
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	35	89
0	37	25
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	37	51
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	46	84
-1	44	20
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-1	84	40
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	38	45
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	13	100
0	56	53
-1	20	8
-2	0	0
-2	0	0
1	25	94
0	36	24
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	28	93
0	64	41
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	48	83
-1	50	23
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	35	47
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	57	78
-1	36	16
-2	0	0
-2	0	0
-2	0	0
1	27	93
0	35	28
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	58	60
-1	27	11
-2	0	0
-2	0	0
-2	0	0
1	27	93
0	35	27
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	40	75
-1	29	12
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	36	86
-1	33	14
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	35	55
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	41	66
-1	20	8
-2	0	0
-2	0	0
-2	0	0
1	23	95
0	37	35
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	36	76
-1	28	12
-2	0	0
-2	0	0
-2	0	0
0	34	72
-1	17	6
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	34	84
0	35	19
-2	0	0
-2	0	0
-2	0	0
1	18	98
0	34	35
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	37	54
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	37	51
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	33	59
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	35	85
0	37	21
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	35	83
0	36	22
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	59	72
-1	40	18
-2	0	0
-2	0	0
-2	0	0
1	23	95
0	38	34
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	54	79
-1	48	22
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	13	100
0	60	57
-1	14	5
-2	0	0
-2	0	0
-2	0	0
1	32	90
0	35	25
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	35	89
0	59	40
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	18	98
0	36	42
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	35	50
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	19	97
0	37	40
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	36	87
-1	37	17
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	19	97
0	39	38
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	36	75
-1	26	11
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	59	75
-1	42	19
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	36	88
-1	39	16
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	37	81
-1	32	14
-2	0	0
-2	0	0
-2	0	0
1	18	98
0	40	37
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	40	87
0	58	35
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	36	82
0	37	19
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	38	60
-1	23	9
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	61	65
-1	37	16
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	34	57
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	29	92
0	61	36
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	15	99
0	36	42
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	36	60
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	37	71
-1	19	7
-2	0	0
-2	0	0
-2	0	0
1	17	98
0	34	38
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	35	53
-2	0	0
-2	0	0
-2	0	0
1	19	97
0	36	42
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	27	93
0	36	28
-2	0	0
-2	0	0
-2	0	0
1	15	99
0	36	45
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	33	59
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	35	74
-1	30	13
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	38	65
-1	15	5
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	24	95
0	37	39
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	37	84
0	37	21
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	32	90
0	33	28
-2	0	0
-2	0	0
-2	0	0
0	34	84
0	35	23
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	32	91
0	35	30
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	39	83
0	40	21
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	36	73
-1	35	14
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	34	65
-1	22	9
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	37	87
0	38	20
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	38	75
-1	34	15
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	35	52
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	36	56
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	34	74
-1	20	8
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	40	66
-1	29	12
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	59	59
-1	26	11
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	27	93
0	36	38
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	19	97
0	40	42
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	17	98
0	33	41
-2	0	0
-2	0	0
-2	0	0
0	34	61
-1	18	7
-2	0	0
-2	0	0
-2	0	0
1	23	95
0	35	36
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	58	67
-1	37	16
-2	0	0
-2	0	0
-2	0	0
1	37	87
0	38	24
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	37	53
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	37	47
-2	0	0
-2	0	0
-2	0	0
1	15	99
0	35	46
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	36	80
-1	36	15
-2	0	0
-2	0	0
-2	0	0
1	33	89
0	35	29
-2	0	0
-2	0	0
-2	0	0
1	14	100
0	35	47
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	24	95
0	41	42
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	59	72
-1	43	19
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	39	85
-1	39	18
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	61	64
-1	38	17
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-1	84	40
-1	84	40
-1	71	33
-1	71	33
-1	72	34
0	44	70
-1	33	14
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	32	91
0	38	33
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	32	91
0	39	33
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	45	84
0	60	38
-1	14	5
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	34	90
0	38	28
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	20	97
0	57	58
-1	32	14
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	64	64
-1	35	15
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	31	91
0	39	38
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	32	91
0	39	40
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	36	86
0	37	31
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	32	91
0	66	55
-1	40	18
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	19	97
1	66	74
-1	61	28
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	13	100
0	40	63
0	40	21
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	36	82
0	38	35
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	42	66
-1	41	17
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	31	91
0	37	43
-1	14	5
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	16	99
0	63	73
-1	58	27
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	37	84
0	38	35
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	31	91
0	38	52
-1	21	8
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	19	97
0	45	65
-1	43	18
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	34	87
0	35	39
-1	15	5
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	13	100
1	59	76
0	61	31
-1	18	7
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	35	81
0	36	42
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	45	81
0	46	37
-1	19	7
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	32	91
0	40	53
-1	34	15
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	42	78
0	43	38
-1	23	9
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	34	76
0	35	39
-1	15	5
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	33	82
0	34	42
-1	21	8
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	43	82
0	46	45
-1	35	15
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	25	94
0	37	60
0	37	24
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	37	87
0	41	49
-1	33	14
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	38	88
0	61	62
-1	60	27
-1	26	11
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	36	88
0	38	53
-1	39	16
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	15	99
0	38	74
0	38	39
-1	29	12
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	34	88
0	37	54
0	36	20
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
0	38	80
0	40	45
-1	32	14
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	33	90
0	38	60
0	40	29
-1	20	8
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	18	98
0	38	77
0	39	49
0	38	21
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	23	95
0	35	69
0	35	39
-1	30	13
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	35	88
0	38	62
0	38	34
-1	30	13
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	32	91
0	36	65
0	36	38
-1	32	14
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	17	98
0	41	83
0	42	58
0	42	33
-1	30	13
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	15	99
0	37	85
0	38	62
0	38	39
-1	38	16
-1	13	4
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	12	101
1	36	89
0	39	68
0	40	46
0	39	25
-1	26	11
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	21	96
0	37	85
0	38	65
0	38	45
0	38	27
-1	28	12
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	27	93
0	37	81
0	39	64
0	38	48
0	39	32
-1	38	16
-1	21	8
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	20	97
0	35	87
0	36	71
0	36	54
0	36	38
0	36	23
-1	28	12
-1	14	5
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	27	93
0	36	82
0	37	66
0	38	50
0	38	34
0	38	19
-1	25	10
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	15	99
1	26	94
1	37	88
0	41	79
0	41	69
0	41	60
0	42	51
0	42	41
0	42	31
0	41	21
-1	34	15
-1	23	9
-1	13	4
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	20	97
1	30	92
0	32	82
0	33	72
0	33	63
0	33	54
0	34	45
0	33	36
0	33	27
0	33	18
-1	28	12
-1	19	7
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	13	100
1	23	95
1	33	90
0	38	84
0	38	74
0	38	65
0	38	56
0	38	47
0	39	37
0	39	28
0	39	19
-1	31	13
-1	22	9
-1	14	5
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
1	13	100
1	21	96
1	29	92
1	36	88
0	36	80
0	36	72
0	36	65
0	36	57
0	36	49
0	36	42
0	36	35
0	36	28
0	36	21
-1	35	14
-1	27	11
-1	20	8
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
-2	0	0
